OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,HUCEightDigitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ASIS_NPS_VB6,2040303,37.915,-75.3766667,51,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BISC_FIU_1,3090206,25.4637778,-80.32675,12,86
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_09128000,14020002,38.52915336,-107.648947,8,85
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLUE_NPS_B01,5050002,37.6059444,-80.9435,54,89
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLUE_NPS_B02,5050002,37.5848611,-80.9721667,54,89
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLUE_NPS_B03,5050002,37.5831111,-80.9713333,54,89
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLUE_NPS_B04,5050002,37.5376667,-81.0081389,54,89
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLUE_NPS_B05,5050002,37.5347778,-81.024,54,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A01,18070304,32.6593,-117.262,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A02,18070304,32.6562,-117.278,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A03,18070304,32.6517,-117.2972,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A04,18070304,32.6845,-117.307,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A05,18070304,32.6887,-117.2878,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A06,18070304,32.6927,-117.2697,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A07,18070304,32.6755,-117.2668,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A10,18070304,32.6583,-117.2688,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A11,18070304,32.6663,-117.2712,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A12,18070304,32.6745,-117.2737,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A13,18070304,32.6828,-117.2762,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_A14,18070304,32.6905,-117.2772,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_B01,18070304,32.5833,-117.2697,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_B03,18070304,32.757,-117.3063,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_C04,18070304,32.6658,-117.2497,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_C05,18070304,32.6792,-117.2567,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_C06,18070304,32.6937,-117.2613,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_C07,18070304,32.7163,-117.2722,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_C08,18070304,32.7327,-117.2733,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E02,18070304,32.6242,-117.3182,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E04,18070304,32.6417,-117.3095,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E05,18070304,32.6397,-117.3213,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E06,18070304,32.638,-117.3333,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E07,18070304,32.65,-117.3108,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E08,18070304,32.6485,-117.3223,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E09,18070304,32.6458,-117.3343,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E10,18070304,32.6583,-117.3135,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E11,18070304,32.6567,-117.3237,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E12,18070304,32.6562,-117.3327,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E13,18070304,32.6668,-117.3148,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E14,18070304,32.6657,-117.3248,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E15,18070304,32.6647,-117.3318,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E16,18070304,32.6753,-117.3178,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E17,18070304,32.6747,-117.3257,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E18,18070304,32.673,-117.3313,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E19,18070304,32.684,-117.3197,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E20,18070304,32.6827,-117.3278,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E21,18070304,32.6815,-117.3333,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E22,18070304,32.693,-117.3208,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E23,18070304,32.6912,-117.3295,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E24,18070304,32.69,-117.3343,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_E25,18070304,32.7063,-117.3345,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I28,18070304,32.5938,-117.264,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I29,18070304,32.5945,-117.223,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I30,18070304,32.5953,-117.197,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I31,18070304,32.5955,-117.172,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I32,18070304,32.5947,-117.138,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I33,18070304,32.6238,-117.237,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I34,18070304,32.63,-117.216,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I35,18070304,32.6367,-117.182,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I36,18070304,32.6392,-117.154,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I37,18070304,32.648,-117.2163,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_OMP_I38,18070304,32.6688,-117.1867,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1825C,18070304,32.707,-117.30383,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1828C,18070304,32.70367,-117.319,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1833C,18070304,32.69383,-117.32417,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1836C,18070304,32.68183,-117.29733,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1839C,18070304,32.67733,-117.27417,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1850C,18070304,32.661,-117.32883,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1871C,18070304,32.64167,-117.31017,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1892C,18070304,32.62717,-117.27417,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CABR_SCCP_1937C,18070304,32.595,-117.20717,6,73
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_DUCK_W,1090002,41.9328,-70.0008,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_DYER,1090002,41.9383,-70.0103,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_GREAT_T,1090002,41.976375,-70.030138,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_GREAT_W,1090002,41.9403,-70.0014,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_GULL,1090002,41.9567,-70.0083,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_HERRINGPND,1090002,41.9628,-70.0133,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_HIGGINS,1090002,41.9614,-70.0089,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_HORSELEECH,1090002,41.9692,-70.0053,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_HORSEL_B2,1090002,41.970306,-70.007065,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_KINNACUM,1090002,41.9525,-69.9992,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_LONG,1090002,41.9447,-70.0072,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_LONG_B2,1090002,41.94529,-70.00473,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_NORTHEAST,1090002,41.9433,-69.9997,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_ROUND_E,1090002,41.9706,-70.0108,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_ROUND_W,1090002,41.9708,-70.0328,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_RYDER,1090002,41.9667,-70.0314,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_RYDERNORTH,1090002,41.968296,-70.03087,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_SLOUGH,1090002,41.9672,-70.0108,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_SNOW,1090002,41.9694,-70.0281,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_SOUTHEAST,1090002,41.94,-69.9975,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_SPECTACLE,1090002,41.9514,-69.9964,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_TURTLE_W,1090002,41.94103,-70.004068,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CACO_WILLIAMS,1090002,41.9639,-70.0083,25,1
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_14_1,14070003,38.2836389,-111.2472222,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_14_13,14070003,38.2794167,-111.2535833,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_14_2,14070003,38.2699722,-111.3747778,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_14_3,14070003,38.3019167,-111.4494722,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_14_4,14070003,38.3069444,-111.5171389,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_14_6,14070003,38.2838333,-111.2464167,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_14_7,14070003,38.2884444,-111.2359444,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_15_4,14070003,38.2865833,-111.24525,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_17_1,14070003,38.1795,-111.1828056,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_17_3,14070003,38.1031944,-111.3359722,49,17
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_19_2,14070003,38.2955556,-111.5461389,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_19_3,14070003,38.2854167,-111.5646944,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_20_1,14070003,38.2799722,-111.4189444,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CARE_NPS_22_1,14070003,38.2610278,-111.37525,49,55
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CHIC_NPS_S3,11130303,34.50275,-96.9701389,40,99
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CHIC_NPS_S4,11130303,34.5028333,-96.97025,40,99
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CHIC_NPS_S5,11130303,34.5028333,-96.97025,40,99
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CHIC_NPS_S6,11130303,34.5028611,-96.9702778,40,99
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_01,3050110,33.81125,-80.7251944,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_02,3050110,33.7686111,-80.7143056,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_03,3050110,33.7903889,-80.6861667,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_04,3050110,33.8390833,-80.8601111,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_05,3050110,33.8155278,-80.8268056,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_06,3050110,33.8126111,-80.7830278,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_07,3050110,33.7776667,-80.7452778,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_08,3050110,33.809,-80.8663889,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_09,3050110,33.7525556,-80.6446111,45,17
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_10,3050110,33.8219167,-80.819,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CONG_USGS_11,3050110,33.8153333,-80.8278889,45,79
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CRLA_LTLMP_SP20,18010201,42.9095,-122.118,41,35
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CRLA_LTLMP_SP38,18010201,42.913,-122.142,41,35
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CRLA_LTLMP_SP39,18010201,42.9135,-122.142,41,35
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CRLA_LTLMP_SP42,18010201,42.9151,-122.148,41,35
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CRLA_LTLMP_SP48,18010201,42.9378,-122.166,41,35
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CRLA_LTLMP_ST13,18010201,42.9558,-122.083,41,35
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_988,5130101,36.6116667,-83.6798056,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_CAVE,6010206,36.5974722,-83.6752778,47,25
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_DB10,5130101,36.6069167,-83.6878611,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_DB5,5130101,36.6270833,-83.6801389,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_DR9,5130101,36.6358611,-83.6693611,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_GC3,6010206,36.599,-83.6690278,47,25
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_GC4,6010206,36.5981389,-83.6689444,47,25
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_GC5,6010206,36.5953333,-83.6705,47,25
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_GC7,6010206,36.59075,-83.6748611,47,25
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_LH5,6010206,36.6073056,-83.6435278,51,105
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_RR1,5130101,36.6088333,-83.6809444,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_ST10,6010206,36.6000278,-83.6254722,51,105
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_STOR1,6010206,36.595,-83.6615278,47,25
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_TC10,5130101,36.6038889,-83.6898611,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_TD1,6010206,36.6002778,-83.6700833,47,25
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_TUNEL,5130101,36.6027222,-83.684,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_YC1,5130101,36.5961667,-83.6981667,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_YC12,5130101,36.6075,-83.70175,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_YC5,5130101,36.6043056,-83.6911389,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_YC5A,5130101,36.6045278,-83.6903333,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUGA_CPSU_YC6,5130101,36.6061667,-83.6923889,21,13
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_383103106594200,14020002,38.51749077,-106.9956012,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_BC01,14020002,38.4193611,-107.4068889,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_BM01,14020002,38.4459167,-107.2981111,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_BM03,14020002,38.4653333,-107.1611944,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_BM04,14020002,38.4842778,-107.1001111,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_BM05,14020002,38.4735,-107.0933056,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_BM18,14020002,38.4714722,-107.2875,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_CM10,14020002,38.4482222,-107.5533889,8,85
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_CUR2,14020002,38.4543611,-107.4183889,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CURE_NPS_PC01,14020002,38.4469444,-107.3443889,8,51
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_BORU,4110002,41.2449197,-81.5444682,39,153
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_BRCR,4110002,41.2856847,-81.5623889,39,153
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_BRRO,4110002,41.3600547,-81.61168,39,35
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_CHCR,4110002,41.3170425,-81.5921286,39,35
