uniqid_huc10,meto_high1992_huc10,meto_high1997_huc10,meto_high2002_huc10,meto_high2007_huc10,meto_high2012_huc10,meto_low1992_huc10,meto_low1997_huc10,meto_low2002_huc10,meto_low2007_huc10,meto_low2012_huc10
265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266,2.8755,0.9588,0.9270,0.3932,7.9701,2.4519,0.7447,0.8658,0.1724,7.5093
267,0.0130,0.0162,0.0053,0.0020,0.0045,0.0130,0.0021,0.0049,0.0020,0.0045
268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
271,0.3147,0.3484,0.1859,0.8657,0.9729,0.1093,0.0000,0.0340,0.3482,0.0120
272,0.0000,0.0001,0.0027,0.0013,0.0075,0.0000,0.0000,0.0015,0.0013,0.0009
273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
275,0.1180,0.0725,0.2478,0.0150,0.3650,0.1180,0.0725,0.2478,0.0150,0.3650
276,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
277,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003
278,0.1348,1.0706,0.1458,0.3791,0.7974,0.0980,0.1106,0.1037,0.1341,0.1146
279,0.0015,0.0041,0.0003,0.0000,0.0000,0.0015,0.0041,0.0003,0.0000,0.0000
280,2.5266,6.9841,10.1629,14.0954,32.1538,2.4676,6.9788,8.3956,12.2090,32.0414
281,0.0152,0.0590,0.0084,0.0177,0.0112,0.0000,0.0000,0.0017,0.0000,0.0022
282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
283,0.1416,1.0216,0.0938,0.2929,0.1852,0.0356,0.3470,0.0935,0.2925,0.0584
284,1.6854,7.4698,1.9704,5.3616,4.9907,1.5931,7.4264,1.6523,4.8765,4.8315
285,0.2001,0.2804,0.1260,0.4310,0.5390,0.1928,0.2804,0.1051,0.4202,0.5271
286,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
287,0.5459,4.0337,0.3860,1.2070,0.7823,0.1407,1.3717,0.3860,1.2070,0.2469
288,0.0092,0.1311,0.1062,0.0967,0.2032,0.0092,0.1240,0.0847,0.0726,0.2011
289,0.2047,0.8058,0.8627,0.8931,1.8022,0.0612,0.8034,0.6539,0.5310,0.6737
290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
291,0.0485,0.3119,0.1284,0.2551,0.2620,0.0485,0.3119,0.1284,0.2551,0.2620
292,0.0009,0.0007,0.0003,0.0005,0.0028,0.0000,0.0000,0.0000,0.0000,0.0001
293,0.0089,0.0046,0.0032,0.0031,0.0400,0.0019,0.0018,0.0032,0.0031,0.0033
294,0.0573,0.0391,0.0517,0.1176,2.0382,0.0015,0.0012,0.0421,0.0161,1.9101
295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
296,0.1346,0.3299,0.3136,0.1263,0.0719,0.0679,0.2670,0.2153,0.1263,0.0114
297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
298,0.0292,0.0062,0.0077,0.0074,0.0038,0.0291,0.0000,0.0010,0.0074,0.0012
299,0.0944,0.2904,1.2275,0.8317,9.4009,0.0042,0.2484,0.0000,0.3130,0.1451
300,0.1269,0.5470,0.3829,0.5174,1.2833,0.0268,0.3692,0.1664,0.4976,0.7511
301,0.0001,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0003
302,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
303,0.0009,0.0054,0.0019,0.0000,0.0096,0.0009,0.0054,0.0019,0.0000,0.0096
304,0.0000,0.1602,0.0074,0.0563,0.0687,0.0000,0.1602,0.0074,0.0563,0.0687
305,0.1852,0.1156,0.3958,0.0240,0.5739,0.1852,0.1155,0.3957,0.0240,0.5739
306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
307,1.8209,3.9676,2.8531,2.2393,4.7445,1.6728,3.6833,2.2113,1.9551,4.6062
308,1.6380,4.7263,0.8963,1.4319,2.9876,1.5144,2.8079,0.6814,1.3247,2.8517
309,0.3717,0.2613,0.1396,0.6533,1.5861,0.2529,0.0219,0.0510,0.2838,0.5239
310,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0001
311,1.0534,5.4397,2.1926,3.2302,3.7349,0.2450,5.3921,0.5876,3.0526,3.4007
312,0.3598,0.5967,0.5793,2.0450,4.2623,0.0329,0.0442,0.0540,0.0000,0.0050
313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
314,0.0042,0.0006,0.0007,0.0006,0.0012,0.0042,0.0000,0.0000,0.0005,0.0008
315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
316,0.0013,0.0002,0.0001,0.0001,0.0001,0.0013,0.0000,0.0001,0.0001,0.0001
317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
318,0.3109,0.4225,0.2898,0.1290,0.0463,0.2407,0.2812,0.1667,0.1290,0.0073
319,0.0435,0.0441,0.0360,0.0208,0.0259,0.0406,0.0000,0.0014,0.0203,0.0226
320,0.0019,0.0017,0.0007,0.0014,0.0013,0.0000,0.0000,0.0002,0.0000,0.0000
321,0.0000,0.0000,0.0009,0.0003,0.0002,0.0000,0.0000,0.0006,0.0003,0.0000
322,0.1602,0.2385,0.4031,1.0615,1.3417,0.0977,0.2367,0.3551,0.9745,1.1793
323,0.0008,0.0013,0.0055,0.0013,0.0033,0.0000,0.0000,0.0000,0.0000,0.0028
324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
325,0.1548,0.4071,0.0711,0.1355,0.2024,0.1533,0.1131,0.0596,0.1305,0.1951
326,0.2126,2.0126,0.4473,0.2113,0.2414,0.2097,2.0063,0.3094,0.0886,0.2283
327,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0000,0.0007
328,0.1326,1.8419,0.4130,0.2664,0.3116,0.1288,1.8259,0.3064,0.1318,0.2713
329,0.0017,0.0035,0.0095,0.0006,0.0130,0.0017,0.0035,0.0095,0.0006,0.0130
330,0.1072,0.1087,0.0899,0.0518,0.0571,0.1001,0.0000,0.0034,0.0508,0.0498
331,0.0176,0.0164,0.0547,0.0433,0.0032,0.0000,0.0162,0.0004,0.0413,0.0004
332,0.0266,0.0164,0.0602,0.0037,0.0887,0.0266,0.0164,0.0602,0.0037,0.0887
333,0.1943,0.2148,0.0689,0.4481,0.5626,0.0029,0.0041,0.0190,0.0054,0.1962
334,0.0010,0.0017,0.0005,0.0005,0.0000,0.0010,0.0017,0.0004,0.0004,0.0000
335,0.0051,0.0011,0.0014,0.0014,0.0008,0.0051,0.0000,0.0002,0.0014,0.0003
336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
337,0.4455,1.3192,1.0769,1.1169,2.2715,0.1060,1.3108,0.8536,1.0470,2.1095
338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
340,0.0181,0.0185,0.1148,0.0925,0.3645,0.0040,0.0073,0.0011,0.0136,0.0148
341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
342,0.0047,0.0011,0.0030,0.0000,0.0023,0.0000,0.0000,0.0030,0.0000,0.0000
343,0.8282,0.2720,0.3778,0.2090,0.1548,0.7729,0.2573,0.3551,0.0826,0.1328
344,1.2756,1.6907,1.5659,6.1487,12.3883,0.0252,0.1685,0.1521,0.0000,0.0110
345,0.2907,0.5890,0.1515,0.0993,2.3600,0.0113,0.1802,0.0263,0.0100,2.2356
346,0.0063,0.0059,0.0048,0.0031,0.0009,0.0060,0.0008,0.0007,0.0030,0.0008
347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
348,0.0002,0.0004,0.0016,0.0035,0.0083,0.0002,0.0004,0.0016,0.0035,0.0083
349,0.0282,0.0287,0.0190,0.0172,0.0463,0.0271,0.0003,0.0051,0.0171,0.0451
350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
351,0.1126,0.0346,0.0466,0.0187,0.0113,0.1122,0.0036,0.0241,0.0185,0.0099
352,0.0113,0.0282,0.0169,0.1933,0.0521,0.0113,0.0282,0.0169,0.1933,0.0521
353,0.0688,0.4983,0.0417,0.1302,0.0802,0.0174,0.1693,0.0415,0.1299,0.0253
354,0.0013,0.0008,0.0010,0.0005,0.0005,0.0012,0.0000,0.0001,0.0005,0.0004
355,2.3153,3.7655,0.7360,3.4722,3.4179,2.2442,3.7650,0.6630,3.4625,3.3481
356,0.0011,0.0001,0.0002,0.0001,0.0003,0.0011,0.0000,0.0000,0.0001,0.0002
357,0.0236,0.0132,0.0221,0.0244,0.0103,0.0216,0.0124,0.0160,0.0024,0.0086
358,1.2320,0.6198,0.7785,1.0592,0.7739,1.2320,0.6129,0.6572,0.1255,0.6365
359,0.0358,0.0754,0.0370,0.0813,0.2160,0.0358,0.0754,0.0370,0.0813,0.2160
360,0.6534,0.0247,0.1454,0.2223,0.0944,0.0000,0.0247,0.1454,0.2223,0.0944
361,0.0016,0.0005,0.0008,0.0003,0.0003,0.0016,0.0001,0.0005,0.0003,0.0003
362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
363,0.0116,0.0053,0.0251,0.0310,0.0245,0.0116,0.0053,0.0220,0.0035,0.0211
364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
366,6.5589,5.3975,1.7025,6.3564,6.5277,6.4158,5.1309,1.5170,5.8527,6.3999
367,0.0123,0.0082,0.0103,0.0040,0.0203,0.0120,0.0029,0.0065,0.0038,0.0058
368,0.3682,0.7517,0.3786,0.8262,2.1806,0.3682,0.7517,0.3786,0.8262,2.1806
369,0.7455,9.4623,1.0392,0.9145,1.8656,0.5819,9.2063,0.7324,0.2619,1.7660
370,0.1758,0.3142,0.5213,1.9672,2.3113,0.1284,0.3120,0.4706,1.7675,2.0085
371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
372,0.2751,0.0880,0.1378,0.0972,0.5158,0.1516,0.0647,0.1183,0.0526,0.4076
373,0.0627,0.0802,0.0344,0.1500,0.3072,0.0001,0.0002,0.0074,0.0047,0.1323
374,0.0019,0.0017,0.0015,0.0010,0.0007,0.0018,0.0004,0.0003,0.0010,0.0006
375,2.2187,6.5492,2.3912,5.3962,4.7948,2.1293,6.4853,2.1615,4.6048,4.6966
376,0.0053,0.0028,0.0014,0.0014,0.0112,0.0012,0.0011,0.0014,0.0014,0.0009
377,0.2143,0.3901,0.8530,2.4303,6.3230,0.1629,0.3508,0.6949,2.1417,5.0080
378,0.0021,0.0003,0.0003,0.0002,0.0006,0.0021,0.0000,0.0000,0.0002,0.0004
379,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
380,5.6356,10.4729,4.5785,9.3269,8.1196,5.4927,10.4264,4.1995,8.1131,7.8053
381,3.6347,3.9395,3.2953,3.9312,9.8565,3.5908,3.9394,2.6162,3.8344,9.7911
382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
383,0.6532,0.8497,0.3376,1.3003,2.9280,0.0000,0.0000,0.0684,0.0504,1.3050
384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
385,0.0052,0.0020,0.0017,0.0015,0.0183,0.0008,0.0008,0.0017,0.0015,0.0015
386,0.0735,0.1387,0.1021,0.1466,0.1995,0.0040,0.1376,0.0827,0.1451,0.1985
387,0.7342,0.6432,0.6649,3.1846,0.3147,0.6830,0.1672,0.0000,0.4337,0.0301
388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
391,4.3165,3.9367,2.0323,3.9399,6.4540,4.0481,3.9045,1.7179,3.7931,6.4237
392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
393,0.0422,0.1927,0.2116,0.2392,0.5286,0.0133,0.1254,0.1176,0.2233,0.3294
394,0.0003,0.0011,0.0005,0.0002,0.0003,0.0001,0.0001,0.0005,0.0002,0.0003
395,0.2056,2.8815,0.4185,0.2583,0.4824,0.2040,2.8730,0.3411,0.1050,0.3891
396,0.0009,0.0008,0.0023,0.0001,0.0038,0.0009,0.0008,0.0023,0.0001,0.0038
397,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
398,0.0137,0.0093,0.0112,0.0058,0.0058,0.0134,0.0000,0.0015,0.0057,0.0046
399,0.0013,0.0007,0.0040,0.0035,0.0007,0.0000,0.0000,0.0026,0.0002,0.0001
400,0.0001,0.0004,0.0003,0.0006,0.0006,0.0001,0.0004,0.0003,0.0006,0.0006
401,0.0138,0.0086,0.0139,0.0194,0.1737,0.0000,0.0000,0.0139,0.0000,0.1709
402,0.0170,0.0401,0.0066,0.0027,0.0262,0.0170,0.0398,0.0053,0.0022,0.0251
403,0.3989,1.0648,0.2330,0.3778,0.6811,0.3492,0.5660,0.1839,0.3505,0.6541
404,0.2811,0.1568,0.2125,0.0668,0.3527,0.2751,0.0336,0.1312,0.0606,0.0605
405,0.0440,0.0500,0.0319,0.0629,0.0727,0.0002,0.0490,0.0319,0.0589,0.0692
406,0.6689,1.4978,0.8555,2.7696,5.8410,0.0733,0.0786,0.3206,0.0000,0.0659
407,0.0001,0.0001,0.0006,0.0006,0.0011,0.0000,0.0000,0.0000,0.0000,0.0001
408,0.5630,1.1509,1.9347,2.8119,9.2546,0.0128,0.1971,0.0004,0.0000,6.7053
409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
410,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
411,9.1537,24.5212,15.6373,10.8433,21.0153,8.6668,24.4990,14.8189,8.8296,20.9396
412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
414,0.0182,0.2299,0.9390,2.4604,2.3810,0.0126,0.2298,0.0000,0.0000,1.2655
415,0.0021,0.0003,0.0002,0.0002,0.0001,0.0021,0.0000,0.0001,0.0002,0.0001
416,3.6613,2.3432,3.6795,5.9609,3.5735,3.6613,2.2611,2.9091,0.2807,2.9922
417,0.7696,2.0629,0.9713,3.3757,4.1021,0.6541,1.6430,0.7803,2.7372,3.4006
418,1.3843,0.5647,0.3838,0.9929,1.6566,1.2797,0.1320,0.0378,0.6915,0.2109
419,0.8477,1.9067,1.0254,0.9076,1.8967,0.7358,0.8905,0.7619,0.6621,1.3388
420,2.2016,12.1120,5.4355,8.9165,9.2727,2.0990,12.0442,5.2079,7.2930,8.9217
421,0.1178,0.1483,0.2913,0.2233,0.0546,0.0019,0.1464,0.0322,0.1905,0.0014
422,0.0533,0.0819,0.0268,0.0130,0.3780,0.0004,0.0013,0.0006,0.0004,0.3580
423,0.0007,0.0009,0.0002,0.0001,0.0002,0.0006,0.0004,0.0002,0.0001,0.0002
424,0.0064,0.0034,0.0085,0.0076,0.0083,0.0001,0.0000,0.0057,0.0005,0.0006
425,0.0000,0.0000,0.0001,0.0001,0.0032,0.0000,0.0000,0.0000,0.0001,0.0003
426,0.6220,0.9371,1.3249,1.2620,3.2758,0.5919,0.9371,1.0070,1.2506,3.2429
427,3.2671,3.2444,1.2103,3.1476,4.4402,2.9177,3.2367,1.0666,3.0089,4.4108
428,0.0000,0.0001,0.0000,0.0000,0.0154,0.0000,0.0001,0.0000,0.0000,0.0014
429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
430,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
431,0.0753,0.1151,0.0273,0.1430,0.0807,0.0742,0.1150,0.0268,0.1427,0.0746
432,0.0972,0.2235,0.3408,0.5268,0.5311,0.0916,0.0347,0.0136,0.0146,0.0390
433,0.0003,0.0004,0.0021,0.0001,0.0029,0.0003,0.0004,0.0021,0.0001,0.0029
434,0.1645,0.1939,0.2666,0.1479,0.0817,0.0222,0.0064,0.1779,0.0286,0.0010
435,0.0011,0.0017,0.0032,0.0008,0.0018,0.0000,0.0000,0.0000,0.0000,0.0016
436,0.3912,0.4988,0.0587,0.8385,0.4251,0.3541,0.4988,0.0534,0.8380,0.4171
437,0.2355,1.2280,4.4036,2.0025,2.7899,0.2355,1.2280,4.4036,2.0025,2.7899
438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
439,0.0063,0.0159,0.0325,0.0356,0.2977,0.0001,0.0132,0.0000,0.0130,0.0000
440,0.0763,0.0790,0.0145,0.0473,0.0507,0.0116,0.0160,0.0074,0.0117,0.0127
441,0.0184,0.0162,0.0036,0.0033,0.0087,0.0184,0.0134,0.0029,0.0027,0.0065
442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
443,0.6331,1.7283,1.3004,0.8397,1.5850,0.4463,1.4405,0.9631,0.8389,0.5772
444,0.0009,0.0048,0.0027,0.0026,0.0222,0.0002,0.0035,0.0012,0.0005,0.0197
445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
446,0.0857,0.1750,0.0917,0.2001,0.5478,0.0857,0.1750,0.0917,0.2001,0.5478
447,0.0538,0.0246,0.0272,0.1233,0.1669,0.0534,0.0029,0.0107,0.0262,0.1533
448,0.0003,0.0005,0.0004,0.0005,0.0002,0.0003,0.0000,0.0000,0.0003,0.0002
449,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
451,0.0005,0.0009,0.0000,0.0000,0.0001,0.0004,0.0008,0.0000,0.0000,0.0001
452,0.0057,0.0031,0.0018,0.0017,0.0158,0.0013,0.0012,0.0018,0.0017,0.0014
453,0.0002,0.0002,0.0001,0.0001,0.0000,0.0002,0.0000,0.0001,0.0001,0.0000
454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
456,0.0027,0.0349,0.0097,0.0077,0.0006,0.0028,0.0005,0.0095,0.0083,0.0006
457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
458,1.2858,0.4327,0.4562,0.2106,2.7558,1.1060,0.3403,0.4062,0.1087,2.3863
459,0.0013,0.0009,0.0015,0.0017,0.0005,0.0013,0.0000,0.0013,0.0017,0.0005
460,0.0228,0.0466,0.0245,0.0535,0.1415,0.0228,0.0466,0.0245,0.0535,0.1415
461,0.1462,1.0802,0.1665,0.5207,0.3142,0.0377,0.3673,0.1665,0.5207,0.0992
462,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
464,0.1710,0.1828,0.1288,0.1146,0.0388,0.0000,0.1542,0.0631,0.0458,0.0000
465,0.3408,0.2488,0.3961,0.1650,1.6741,0.2942,0.1824,0.1548,0.1504,0.1805
466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
468,0.4590,6.6427,0.9607,0.5935,1.2554,0.4507,6.6155,0.6969,0.1552,1.1073
469,0.0022,0.0012,0.0027,0.0030,0.0024,0.0022,0.0000,0.0001,0.0020,0.0020
470,0.0000,0.0000,0.0020,0.0001,0.0026,0.0000,0.0000,0.0020,0.0001,0.0026
471,0.0013,0.0008,0.0010,0.0005,0.0003,0.0013,0.0000,0.0001,0.0005,0.0002
472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
473,0.0056,0.0027,0.0221,0.0002,0.2332,0.0056,0.0002,0.0221,0.0002,0.2324
474,0.1035,0.1324,0.6930,0.5853,2.9324,0.0000,0.0827,0.0064,0.1325,0.0003
475,0.0481,0.2536,0.1235,0.1180,0.8973,0.0121,0.1801,0.0528,0.0234,0.7927
476,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0034
477,0.0052,0.0058,0.0059,0.0028,0.0069,0.0000,0.0030,0.0008,0.0020,0.0000
478,0.1212,1.3627,0.4803,0.3399,0.3737,0.1195,1.3592,0.3227,0.2755,0.3285
479,0.5808,1.5628,2.5024,1.7168,2.6378,0.0000,0.5981,0.7276,1.3242,0.2488
480,0.9542,0.4190,0.3788,0.2967,0.1990,0.9472,0.4142,0.3593,0.1140,0.1567
481,0.0517,0.1224,0.6369,0.3978,3.1134,0.0011,0.0808,0.0001,0.1441,0.0385
482,0.7856,2.3556,0.7373,1.0158,1.6390,0.7743,2.3433,0.7115,0.9646,1.6215
483,0.0000,0.0000,0.0000,0.0000,0.0088,0.0000,0.0000,0.0000,0.0000,0.0088
484,0.0423,0.2332,0.0455,0.0813,0.1598,0.0239,0.0410,0.0277,0.0202,0.0329
485,0.0636,0.1123,0.1400,0.1581,0.0894,0.0593,0.0000,0.0052,0.1069,0.0811
486,0.0846,0.0520,0.1773,0.0108,0.2140,0.0846,0.0520,0.1773,0.0108,0.2140
487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
488,3.7859,9.0846,9.0309,13.7328,27.4777,3.6947,9.0573,7.5419,12.1083,27.4247
489,0.0071,0.0168,0.0096,0.0957,0.0392,0.0071,0.0168,0.0096,0.0957,0.0392
490,0.1756,0.1123,0.1419,0.0709,0.0685,0.1720,0.0001,0.0182,0.0696,0.0488
491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
492,0.0001,0.0002,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
493,0.0000,0.0001,0.0000,0.0005,0.0001,0.0000,0.0001,0.0000,0.0005,0.0001
494,0.0621,0.0666,0.1911,0.1557,1.4231,0.0007,0.0305,0.0384,0.0378,0.4967
495,0.0028,0.0015,0.0008,0.0008,0.0037,0.0006,0.0006,0.0008,0.0008,0.0003
496,0.0003,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000
497,0.0046,0.0028,0.0097,0.0006,0.0145,0.0046,0.0028,0.0097,0.0006,0.0145
498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
499,0.1051,0.1235,0.0177,0.1615,0.1100,0.0000,0.0000,0.0050,0.0000,0.0333
500,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0001
501,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
502,0.0442,0.0683,0.0351,0.2381,0.3542,0.0015,0.0045,0.0000,0.0000,0.0003
503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
504,0.2961,0.1920,0.2107,0.1044,0.0776,0.2898,0.0000,0.0259,0.1024,0.0552
505,0.4020,1.1272,0.2598,0.5528,0.7393,0.3324,1.0980,0.2395,0.4731,0.3402
506,0.0005,0.0001,0.0001,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000
507,4.3130,10.1279,2.3334,3.7225,8.4812,3.9782,7.2237,1.7980,3.4659,8.1902
508,0.0011,0.0085,0.0053,0.0083,0.0084,0.0006,0.0016,0.0000,0.0002,0.0000
509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
510,0.0109,0.0196,0.0056,0.0052,0.0003,0.0109,0.0196,0.0045,0.0041,0.0000
511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
512,2.3052,4.5741,2.2478,8.5357,11.1041,1.4955,3.5180,1.6914,6.3544,9.0656
513,0.0026,0.0019,0.0060,0.0025,0.0261,0.0022,0.0014,0.0023,0.0023,0.0028
514,0.0001,0.0001,0.0001,0.0001,0.0005,0.0001,0.0000,0.0000,0.0001,0.0005
515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
517,0.0192,0.1421,0.0106,0.0332,0.0198,0.0050,0.0483,0.0106,0.0332,0.0062
518,0.0002,0.0005,0.0002,0.0028,0.0007,0.0002,0.0005,0.0002,0.0028,0.0007
519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
520,0.1126,0.1988,0.1931,0.2181,0.1205,0.1050,0.0000,0.0072,0.1474,0.1093
521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
522,0.0231,0.1191,0.5793,0.4144,6.9480,0.0001,0.1080,0.0001,0.1595,0.0027
523,0.0134,0.0035,0.0049,0.0018,0.0008,0.0134,0.0005,0.0031,0.0018,0.0008
524,0.8741,4.0372,1.6278,1.8960,3.0644,0.0446,3.9729,0.8292,1.7383,2.5969
525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
526,0.3146,0.1352,0.1759,0.0736,0.0677,0.0000,0.1190,0.0999,0.0611,0.0502
527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
528,0.1681,0.2970,0.2572,0.2906,0.1490,0.1569,0.0000,0.0095,0.1964,0.1351
529,6.9662,6.5668,2.9511,6.4132,9.9032,6.3969,6.5298,2.5333,6.1530,9.8497
530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
