uniqid_huc10,RIP_NWALT12_11_huc10,RIP_NWALT12_12_huc10,RIP_NWALT12_21_huc10,RIP_NWALT12_22_huc10,RIP_NWALT12_23_huc10,RIP_NWALT12_24_huc10,RIP_NWALT12_25_huc10,RIP_NWALT12_26_huc10,RIP_NWALT12_27_huc10,RIP_NWALT12_31_huc10,RIP_NWALT12_32_huc10,RIP_NWALT12_33_huc10,RIP_NWALT12_41_huc10,RIP_NWALT12_43_huc10,RIP_NWALT12_44_huc10,RIP_NWALT12_45_huc10,RIP_NWALT12_46_huc10,RIP_NWALT12_50_huc10,RIP_NWALT12_60_huc10
172,0.07,0.01,0.26,0.02,0.00,0.17,0.00,0.17,0.03,0.00,0.49,0.00,0.00,0.02,0.06,0.00,0.10,90.30,8.30
173,0.30,0.00,8.21,2.26,1.59,1.93,4.56,2.02,0.94,1.18,0.33,0.01,0.00,6.78,0.17,0.06,4.66,64.98,0.00
174,0.05,0.00,0.02,0.00,0.06,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.08,2.40,0.00,0.96,53.36,43.03,0.00
175,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,98.87
176,0.00,0.00,0.05,0.00,0.00,0.01,0.00,0.01,0.13,0.00,0.00,0.00,0.00,8.02,0.22,0.00,0.38,88.03,3.16
177,0.01,0.67,0.32,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.03,0.00,14.26,84.68,0.00
178,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.16,0.01,36.73,63.09,0.00
179,0.02,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,9.00,0.05,0.01,4.81,85.35,0.00
180,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,13.01,1.06,1.38,13.63,70.38,0.00
181,0.00,0.00,0.55,0.15,0.00,0.00,0.00,0.14,0.17,0.00,0.26,0.00,0.00,0.00,0.00,0.00,2.18,96.56,0.00
182,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.77,0.00,0.00,88.36,10.80,0.00
183,0.43,0.00,0.42,0.03,0.01,0.01,0.00,0.01,0.25,0.00,0.01,0.00,0.00,2.43,0.57,0.07,8.39,87.36,0.00
184,0.01,0.00,0.95,1.05,0.06,0.08,0.00,6.63,0.80,0.00,28.14,0.03,0.00,0.00,0.00,0.00,0.67,30.94,30.63
185,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.32,99.57,0.00
186,0.01,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,51.32,48.15
187,2.62,0.01,1.45,4.64,1.60,1.34,2.70,4.31,0.95,5.30,10.99,0.00,0.04,16.09,19.54,4.80,9.48,14.11,0.00
188,0.45,0.16,0.25,0.01,0.00,0.00,0.00,0.04,0.15,0.00,0.05,0.00,0.00,31.22,1.24,0.35,63.06,3.04,0.00
189,0.03,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.03,0.14,0.00,6.45,93.21,0.00
190,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,2.29,0.00,0.61,26.58,70.35,0.00
191,0.04,0.12,0.06,0.01,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.09,3.64,14.62,0.07,0.84,80.21,0.00
192,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.09,99.15,0.00
193,0.03,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.48,0.47,10.56,80.10,8.11
194,0.06,0.00,0.25,0.44,0.24,0.19,0.95,2.35,0.79,0.00,3.65,0.00,0.00,0.00,1.24,0.01,9.38,80.44,0.00
195,4.68,41.33,0.10,0.01,0.00,0.03,0.00,0.76,0.20,0.00,0.21,0.00,0.00,4.64,20.60,0.52,0.41,26.51,0.00
196,0.32,0.00,0.31,0.11,0.02,0.01,0.00,0.29,0.31,0.01,2.62,0.00,0.37,0.23,0.41,0.07,1.32,67.43,26.17
197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,6.51,93.47,0.00
198,0.01,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.05,0.01,0.01,0.00,16.38,83.15,0.00
199,0.77,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.18,0.00,0.00,0.03,6.44,31.39,61.12
200,0.19,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.48,9.02,0.00
201,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.13,0.00,0.01,41.38,58.44,0.00
202,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.51,1.39
203,0.13,0.14,0.14,0.01,0.02,0.01,0.00,0.32,0.35,0.00,1.36,0.00,0.02,2.39,0.38,0.01,0.09,94.61,0.00
204,0.17,0.03,0.14,0.00,0.16,0.00,0.00,0.00,0.13,0.00,0.02,0.00,0.00,6.20,0.00,2.01,59.72,31.42,0.00
205,0.19,0.00,1.80,0.14,0.01,0.00,0.00,0.00,0.05,0.00,0.00,0.06,0.00,0.00,0.00,0.02,0.03,65.76,31.93
206,0.06,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.09,1.48,0.02,0.29,73.50,24.52
207,0.43,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.63,0.00,0.18,6.40,91.28,0.00
208,0.08,0.00,0.07,0.02,0.70,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.02,0.00,3.21,0.04,14.18,81.43,0.00
209,0.06,0.00,0.39,0.02,0.00,0.00,0.00,0.15,0.29,0.00,0.01,0.00,0.01,83.65,5.03,0.14,8.39,1.87,0.00
210,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,1.63,98.02,0.00
211,0.02,0.02,0.08,0.01,0.07,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.60,0.00,0.00,3.17,95.94,0.00
212,0.00,0.00,0.81,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.19,0.00,0.00,0.00,0.00,0.00,86.21,12.74,0.00
213,0.01,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.37,0.69,1.81,28.22,63.23,5.18
214,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,1.18,97.52,0.00
215,0.33,0.01,0.47,0.58,0.41,0.21,0.13,0.63,0.93,0.31,3.26,0.00,0.05,0.11,0.63,0.11,0.00,91.81,0.00
216,0.01,0.03,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.05,0.00,1.03,69.20,29.37
217,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,18.30,81.57,0.00
218,0.31,0.00,0.27,0.00,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.38,0.00,0.04,54.05,44.88,0.00
219,0.49,0.00,0.48,0.01,0.07,0.00,0.00,0.00,2.68,0.00,0.00,0.00,0.00,3.05,0.62,6.19,61.21,25.20,0.00
220,0.05,0.04,0.28,0.00,0.00,0.02,0.00,0.06,0.30,0.00,0.97,0.00,0.00,33.20,0.26,5.20,22.78,36.83,0.00
221,0.11,0.00,2.82,7.20,3.01,3.05,9.74,9.77,1.79,10.78,18.12,0.11,0.46,1.93,1.56,0.47,1.19,21.82,6.06
222,2.19,0.07,0.19,0.00,0.00,0.00,0.00,0.01,0.24,0.00,0.26,0.00,0.00,58.42,0.34,1.43,29.59,7.26,0.00
223,0.06,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,92.37,5.92
224,5.96,19.68,2.19,0.87,5.28,1.14,0.17,5.92,0.44,2.71,3.77,2.47,3.99,6.29,1.27,0.35,1.64,35.82,0.00
225,0.71,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.75,0.70,0.36,4.78,92.44,0.00
226,0.02,0.02,0.09,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,24.99,2.76,0.10,65.91,6.00,0.00
227,0.00,0.00,0.57,0.08,0.01,0.01,0.00,0.10,0.10,0.00,0.23,0.00,0.02,0.00,0.00,0.00,6.41,92.46,0.00
228,0.51,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,4.10,0.01,0.00,2.25,92.71,0.00
229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.02,0.01,0.00,10.46,89.44,0.00
230,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.42,97.49
231,0.12,0.00,0.32,0.02,0.00,0.00,0.00,0.06,0.05,0.00,1.04,0.00,0.01,0.56,0.00,0.07,41.95,55.80,0.00
232,0.09,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.38,0.29,0.00,21.08,73.26,4.65
233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.37,2.63,0.00
234,0.02,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.60,29.22,0.00
235,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.99,92.89,1.09
236,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.21,99.74,0.00
237,0.41,0.01,1.14,0.40,0.16,0.34,0.76,3.12,0.85,0.04,5.19,0.02,0.00,8.09,2.20,2.42,0.11,59.10,15.65
238,0.98,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.42,0.00,0.00,47.10,51.40,0.00
239,0.08,0.00,0.39,0.10,0.03,0.00,0.00,0.01,0.17,0.00,0.29,0.00,0.00,0.21,0.14,0.08,1.00,97.50,0.00
240,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.89,0.32,5.89,46.27,43.45
241,0.00,0.00,0.88,0.00,0.06,0.00,0.00,0.00,0.01,0.00,0.00,0.63,0.00,0.09,0.59,0.00,1.32,96.40,0.00
242,0.00,0.00,1.09,0.04,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.39,0.00,9.87,16.77,71.74
243,0.00,0.10,0.23,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.13,0.01,0.00,2.48,97.03,0.00
244,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,2.45,97.23,0.00
245,0.29,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.39,0.00,3.90,95.37,0.00
246,1.95,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,11.49,0.00,1.88,59.92,24.40,0.00
247,0.00,0.00,0.30,0.00,0.00,0.08,0.00,0.00,0.01,0.00,0.00,0.02,0.00,1.37,0.60,0.00,0.00,97.62,0.00
248,0.86,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.04,0.00,11.73,87.20,0.00
249,0.14,0.00,0.17,0.69,0.18,1.12,2.34,1.42,2.23,1.69,4.30,0.00,0.00,5.50,0.46,2.31,1.96,75.49,0.00
250,0.00,0.00,0.41,1.96,0.04,2.53,1.84,1.25,0.95,2.11,3.77,0.00,0.00,0.04,0.00,0.00,0.01,26.10,59.00
251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,69.66,29.84
252,0.01,0.00,0.08,0.02,0.01,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.01,1.22,0.04,0.00,4.15,94.31,0.00
253,0.00,0.04,0.47,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,99.29,0.00
254,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,45.85,0.00,0.26,50.55,3.03,0.00
255,0.15,0.00,0.00,0.14,0.00,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.01,0.96,0.00,0.00,98.66,0.00
256,0.00,0.00,0.38,0.03,0.00,0.00,0.07,0.15,0.36,0.00,0.66,0.00,0.00,38.82,0.01,0.08,56.30,3.14,0.00
257,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,40.37,59.58,0.00
258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.72,81.21,0.00
259,0.01,0.00,0.27,0.04,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.35,60.39,38.86
260,0.04,0.00,0.27,0.00,0.00,0.02,0.00,0.00,0.03,0.00,0.11,0.00,0.34,0.00,0.00,0.00,0.01,89.65,9.52
261,1.77,0.03,0.54,0.01,0.00,0.00,0.00,0.03,0.24,0.00,0.15,0.00,0.00,3.69,2.59,10.49,26.05,54.41,0.00
262,2.46,0.11,1.14,0.93,0.51,0.82,0.08,2.88,1.23,1.54,29.16,0.00,0.11,3.47,20.87,2.53,0.93,31.22,0.00
263,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,30.69,68.47
264,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.29,76.52,0.00
265,0.01,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.23,79.64,0.00
266,0.53,0.09,0.09,0.06,0.06,0.00,0.00,0.19,0.42,0.00,0.08,0.00,0.00,7.92,8.59,1.54,34.58,45.85,0.00
267,0.04,0.00,0.37,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.16,0.00,17.87,70.53,10.78
268,0.00,0.03,0.37,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,57.10,42.46
269,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.13,75.71,0.00
270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.33,27.65,0.00
271,0.47,0.00,0.82,0.15,0.04,0.09,0.00,0.91,0.67,0.00,7.58,0.00,0.00,27.00,5.27,2.80,41.33,12.86,0.00
272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,98.63
275,0.01,0.02,0.42,0.11,0.05,0.00,0.00,0.10,0.14,0.12,0.56,0.01,0.00,2.75,1.38,0.00,0.00,21.23,73.09
276,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,81.07,18.13
277,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.11,0.02,0.00,0.07,99.46,0.00
278,4.72,0.09,0.10,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,23.99,0.00,0.43,56.63,13.91,0.00
279,0.38,0.01,1.74,1.03,0.85,3.35,2.17,2.91,1.15,0.98,6.43,0.00,0.00,0.00,0.02,0.00,4.50,74.47,0.00
280,0.20,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,29.94,1.40,0.72,64.49,2.65,0.00
281,0.00,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.05,0.44,0.00,0.00,0.32,97.53,0.00
282,0.00,0.00,1.45,0.00,0.00,0.01,0.00,0.00,0.13,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,65.49,32.39
283,0.56,0.00,0.86,0.71,0.34,0.10,0.32,2.48,0.99,0.05,8.43,0.00,0.00,1.76,8.25,0.77,5.74,68.66,0.00
284,2.70,0.13,0.44,0.06,0.00,0.01,0.00,0.29,0.21,0.00,0.04,0.00,0.00,39.77,0.03,0.80,50.06,5.44,0.00
285,0.01,0.15,0.02,0.02,0.05,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.18,0.00,0.06,72.18,27.26,0.00
286,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.57,80.43
287,0.95,0.00,0.61,0.71,0.08,0.35,0.46,2.41,0.32,0.02,4.46,0.00,0.08,10.04,5.28,0.95,22.67,50.64,0.00
288,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.46,0.01,0.13,7.91,90.42,0.00
289,0.54,0.00,0.91,0.04,0.02,0.00,0.00,0.02,0.23,0.00,0.00,0.00,0.01,36.65,0.33,5.23,44.14,11.89,0.00
290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,95.03,3.99
291,0.00,0.07,0.87,0.31,0.05,0.07,0.34,0.12,1.13,0.02,0.21,0.00,0.00,13.84,3.42,1.08,9.60,68.87,0.00
292,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.18,0.00,0.00,68.72,31.08
293,0.06,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.02,2.62,0.26,9.91,84.45,2.31
294,0.48,0.00,0.40,1.14,0.20,1.39,1.32,2.77,1.04,2.50,1.31,0.00,0.00,11.71,0.40,10.01,37.88,27.46,0.00
295,0.05,0.00,0.08,0.01,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.04,0.02,0.00,0.02,3.42,96.14,0.00
296,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,3.36,92.54,3.90
297,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,99.58
298,0.00,0.16,0.17,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.01,0.29,0.00,0.10,99.17,0.00
299,0.11,0.00,0.50,0.16,0.52,0.18,0.00,0.52,0.70,0.00,0.41,0.00,0.00,39.71,2.21,1.07,7.76,46.13,0.00
300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,20.94,0.00,0.00,38.13,40.46,0.00
301,0.09,0.00,0.84,0.04,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.13,0.04,0.10,0.20,98.50,0.00
302,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,5.17,94.78,0.00
303,0.09,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.02,0.01,1.15,0.22,0.01,0.00,98.24,0.00
304,0.31,0.09,2.74,3.77,0.87,1.69,3.80,1.76,1.60,1.30,13.65,1.60,0.01,9.29,2.18,2.28,5.19,47.87,0.00
305,0.03,0.05,0.06,0.01,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.06,0.36,2.35,0.29,0.09,57.79,38.85
306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
307,0.02,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,13.95,0.00,0.00,73.64,12.26,0.00
308,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,2.72,0.00,0.00,95.75,1.28,0.00
309,1.36,0.00,0.87,0.28,0.01,0.00,0.00,0.17,0.18,0.00,0.59,0.00,0.00,50.02,0.11,6.34,28.63,11.43,0.00
310,8.38,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.05,0.00,0.00,0.00,9.65,0.00,0.00,0.00,0.01,81.65,0.00
311,0.00,0.00,0.51,0.34,0.94,0.11,0.00,1.03,1.10,0.00,1.39,0.00,0.05,6.04,0.00,0.26,49.59,38.63,0.00
312,10.58,3.74,0.49,1.66,1.05,0.78,2.22,5.76,2.12,1.41,6.49,0.10,0.00,17.32,5.84,0.25,2.22,37.97,0.00
313,0.00,0.00,0.42,0.02,0.00,0.00,0.00,0.39,0.21,0.00,4.10,0.00,0.00,0.00,0.00,0.00,3.94,80.60,10.30
314,0.00,0.00,0.16,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.17,99.58,0.00
315,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.86,67.01
316,0.79,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,16.57,78.51,4.09
317,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37,89.63,0.00
318,0.00,0.01,0.28,0.02,0.00,0.00,0.00,0.12,0.14,0.00,0.29,0.00,0.00,0.63,1.50,0.07,0.00,96.66,0.27
319,0.19,0.70,0.20,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.02,94.21,3.43
320,0.07,0.00,0.00,0.01,0.02,0.00,0.00,0.08,0.07,0.00,0.11,0.00,0.00,0.00,0.55,0.04,1.93,97.12,0.00
321,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,7.54,92.43,0.00
322,0.46,0.04,0.30,0.04,0.02,0.01,0.00,0.08,0.23,0.00,0.28,0.00,0.00,51.29,0.12,3.86,40.32,2.96,0.00
323,0.04,0.00,0.06,0.02,0.41,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,7.98,0.26,2.75,88.35,0.00
324,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.22,91.75,0.00
325,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.26,0.00,0.00,56.29,43.40,0.00
326,0.15,0.08,0.41,0.22,0.02,0.08,0.00,0.69,0.48,0.00,0.44,0.00,0.00,4.57,53.31,2.15,2.00,35.39,0.00
327,0.03,0.00,0.31,0.17,0.07,0.00,0.00,0.38,0.08,0.00,1.43,0.00,0.03,0.00,0.00,0.00,2.53,94.97,0.00
328,0.22,0.02,0.34,0.11,0.01,0.00,0.00,0.19,0.30,0.00,0.07,0.00,0.02,1.90,30.82,2.11,1.27,62.63,0.00
329,0.29,0.02,0.06,0.18,2.31,0.09,0.00,0.35,0.26,0.00,0.67,0.00,0.00,0.35,0.05,0.03,0.63,55.83,38.86
330,0.07,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,1.34,0.00,0.00,0.00,98.11,0.00
331,0.28,0.00,0.21,0.27,0.00,0.21,0.00,0.46,1.22,0.00,0.69,0.00,0.00,0.57,0.53,0.82,4.22,90.51,0.00
332,0.53,0.04,0.46,0.03,0.02,0.00,0.00,0.18,1.02,0.00,0.00,0.00,0.00,0.45,2.81,1.07,0.00,88.75,4.64
333,0.10,0.05,0.31,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,2.10,0.00,0.05,87.80,9.56,0.00
334,0.03,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.13,0.05,14.61,84.87,0.00
335,0.40,1.68,0.23,0.01,0.02,0.00,0.00,0.10,0.11,0.00,1.26,0.00,1.72,0.04,0.12,0.00,0.00,94.32,0.00
336,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.78,40.15
337,2.16,0.00,1.91,1.76,1.69,1.92,0.00,5.65,1.47,23.23,9.33,0.03,0.00,1.31,0.00,0.00,2.54,46.99,0.00
338,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.57,99.14,0.00
339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.51,52.49,0.00
340,0.18,0.01,0.57,0.02,0.01,0.00,0.00,0.07,0.47,0.00,0.12,0.00,0.00,3.24,0.18,0.11,10.73,84.29,0.00
341,0.52,0.00,0.13,0.03,0.06,0.00,0.00,0.00,0.21,0.00,0.00,0.00,2.48,0.00,0.00,0.00,0.00,67.86,28.70
342,2.24,0.00,0.59,0.11,0.04,0.09,0.00,0.42,0.35,0.00,0.87,0.08,0.00,2.48,0.20,6.20,48.74,37.57,0.00
343,0.08,0.00,0.24,0.01,0.00,0.00,0.00,0.01,0.15,0.00,0.05,0.00,0.00,3.13,1.91,2.27,36.29,55.87,0.00
344,0.73,4.28,0.14,0.99,0.00,0.14,0.00,1.93,0.86,0.00,5.69,0.00,0.00,31.51,3.88,0.17,5.59,44.10,0.00
345,0.25,0.14,0.70,0.17,0.05,0.02,0.00,0.64,0.26,0.00,0.56,0.00,0.01,5.84,26.99,0.94,1.85,61.58,0.00
346,0.02,1.36,0.15,0.01,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,98.28,0.00
